time,temperature_2m_max,temperature_2m_mean,temperature_2m_min,dew_point_2m_max,dew_point_2m_mean,dew_point_2m_min,relative_humidity_2m_max,relative_humidity_2m_mean,relative_humidity_2m_min,surface_pressure_max,surface_pressure_mean,surface_pressure_min,wind_speed_10m_max,wind_speed_10m_mean,wind_speed_10m_min,precipitation_sum
2021-01-06,31.3,28.4,26.4,25.3,24.8,23.3,92,81,63,1010.4,1008.5,1006.7,17.1,12.6,5.8,1.4
2021-01-07,30.3,27.9,25.9,25.2,24.6,23.9,93,83,69,1011.1,1009.3,1007.6,19.6,14.5,6.2,2.4
2021-01-08,30.5,27.9,25.8,25.0,24.4,23.2,93,82,65,1011.2,1009.4,1007.5,17.1,12.2,5.6,1.7
2021-01-09,31.1,27.8,25.4,25.0,24.4,22.5,96,83,60,1010.9,1008.8,1006.5,19.7,11.4,4.6,0.1
2021-01-10,30.8,27.7,25.2,25.2,24.4,23.1,96,83,64,1010.1,1008.1,1006.1,17.2,10.6,4.5,0.9
2021-01-11,31.3,27.9,25.4,25.1,24.2,22.2,96,82,59,1009.7,1008.0,1006.3,15.5,11.2,6.2,0.3
2021-01-12,31.5,27.8,25.0,24.9,24.3,22.5,97,82,60,1010.9,1009.0,1007.4,19.1,12.5,4.8,1.6
2021-01-13,31.3,27.7,25.1,24.9,23.7,21.2,96,80,55,1012.3,1010.1,1008.1,17.8,12.2,6.1,0.7
2021-01-14,31.2,27.6,24.8,24.9,24.0,22.6,95,82,61,1012.0,1009.7,1007.2,18.0,11.1,5.1,4.0
2021-01-15,30.8,27.5,24.8,25.0,24.2,22.6,98,83,62,1010.9,1008.5,1006.6,17.1,10.4,2.6,1.3
2021-01-16,29.2,26.7,24.1,24.9,23.9,23.3,96,85,71,1009.6,1007.9,1006.5,17.5,10.6,4.4,2.8
2021-01-17,30.3,27.5,25.2,24.5,24.1,22.9,93,82,64,1010.1,1008.3,1006.4,14.6,7.7,0.8,0.4
2021-01-18,30.7,27.6,24.8,24.7,24.2,23.5,96,83,67,1010.7,1008.8,1007.0,15.6,10.2,5.6,0.8
2021-01-19,30.8,27.3,25.1,24.7,24.2,22.6,97,84,62,1012.1,1009.4,1007.2,17.0,11.1,1.8,0.0
2021-01-20,32.5,27.8,25.1,24.8,23.5,18.4,96,79,46,1011.1,1009.1,1006.7,14.9,10.4,4.4,0.0
2021-01-21,32.5,27.6,24.5,24.9,20.8,7.6,98,72,23,1011.5,1009.4,1007.2,14.8,10.7,3.3,0.0
2021-01-22,32.5,27.4,23.6,23.9,22.3,18.4,98,76,43,1012.0,1009.6,1007.2,16.0,9.7,2.0,0.0
2021-01-23,32.9,27.4,23.3,24.1,22.0,16.7,97,75,41,1011.5,1009.2,1006.6,16.4,9.8,1.1,0.0
2021-01-24,31.4,26.9,23.3,24.1,22.5,19.2,98,79,49,1010.7,1008.5,1005.9,16.2,10.0,1.8,0.0
2021-01-25,32.0,27.9,24.9,24.4,23.6,21.4,94,78,57,1011.3,1008.9,1006.7,16.5,10.9,1.4,0.0
2021-01-26,32.4,27.9,23.9,24.8,23.4,21.1,96,78,52,1011.4,1009.1,1006.7,18.8,11.7,2.1,0.0
2021-01-27,32.3,28.2,25.2,25.1,24.0,20.8,96,80,51,1011.0,1008.8,1006.4,20.7,12.1,5.7,0.2
2021-01-28,31.5,28.1,25.7,25.5,24.5,23.0,97,82,61,1011.0,1009.0,1007.3,17.6,10.9,4.5,1.3
2021-01-29,31.1,28.1,25.9,25.3,24.7,23.8,95,83,65,1011.7,1009.4,1007.5,16.6,10.5,3.1,0.9
2021-01-30,31.5,28.0,25.7,25.6,24.8,23.1,97,84,63,1011.5,1009.4,1007.2,18.2,10.7,4.8,2.9
2021-01-31,31.9,28.1,25.1,25.2,24.3,21.7,97,81,55,1010.7,1008.7,1006.3,20.0,11.4,1.8,0.5
2021-02-01,30.9,28.1,25.3,25.2,24.7,23.6,94,82,66,1011.6,1009.3,1007.6,16.6,11.3,3.1,2.5
2021-02-02,30.8,27.9,25.7,25.6,24.8,23.4,96,84,65,1011.8,1009.7,1008.0,17.5,10.3,1.5,1.0
2021-02-03,31.7,28.3,25.8,25.5,24.8,23.1,96,82,61,1012.0,1009.9,1007.9,17.0,10.5,2.6,0.8
2021-02-04,31.3,28.2,26.1,25.5,25.1,24.4,94,83,69,1011.2,1009.2,1007.2,18.0,11.0,3.3,1.2
2021-02-05,31.6,28.2,26.1,25.5,24.9,23.1,93,83,61,1011.4,1009.5,1007.6,18.0,11.0,4.7,2.7
2021-02-06,31.5,28.5,26.0,25.5,24.9,23.6,95,81,63,1011.2,1009.2,1007.1,19.0,11.6,4.1,1.5
2021-02-07,32.4,28.9,26.3,25.5,24.9,23.5,93,80,60,1010.7,1008.4,1006.0,19.7,13.2,5.6,0.4
2021-02-08,31.7,28.7,26.3,25.7,25.0,23.9,93,81,65,1010.2,1007.6,1005.1,19.3,13.4,6.1,1.0
2021-02-09,32.5,28.8,25.6,25.8,24.7,22.7,96,80,56,1010.2,1008.2,1005.6,20.7,13.1,5.9,0.3
2021-02-10,32.0,29.0,26.0,25.6,24.8,23.5,95,79,62,1010.5,1008.5,1006.4,17.2,12.2,3.2,0.8
2021-02-11,32.6,29.0,26.2,25.8,25.0,23.7,97,80,61,1010.1,1008.5,1006.8,17.4,12.3,4.4,1.8
2021-02-12,32.4,29.0,26.5,25.6,24.8,23.3,93,79,59,1010.0,1008.1,1006.3,17.2,11.6,5.1,0.2
2021-02-13,32.2,28.8,26.5,25.9,25.2,24.2,95,81,64,1009.2,1007.5,1006.1,18.2,11.3,4.0,0.9
2021-02-14,31.2,28.6,26.8,25.6,25.0,24.5,90,81,68,1009.1,1007.4,1005.9,18.8,13.5,7.8,2.0
2021-02-15,31.3,28.3,24.9,25.2,24.8,24.2,96,82,66,1009.6,1007.8,1005.4,16.4,10.9,1.9,5.1
2021-02-16,31.4,28.5,26.8,25.5,25.2,24.7,91,83,70,1010.0,1007.7,1005.7,15.7,10.1,5.1,0.8
2021-02-17,32.4,28.4,26.1,25.5,24.9,23.0,95,82,58,1011.2,1008.3,1006.2,19.0,10.4,3.0,2.1
2021-02-18,33.2,28.4,25.5,25.6,22.7,16.5,97,75,39,1012.1,1009.7,1007.6,19.9,11.3,5.4,0.0
2021-02-19,32.5,27.8,24.0,24.0,15.8,2.8,96,57,16,1013.9,1011.1,1009.1,18.0,10.9,4.5,0.0
2021-02-20,32.7,27.6,22.6,21.5,13.4,2.3,79,47,15,1013.4,1011.3,1009.0,18.6,11.3,3.4,0.0
2021-02-21,33.8,27.6,21.9,24.1,17.8,9.6,85,58,24,1012.1,1009.9,1007.3,18.8,11.3,2.6,0.0
2021-02-22,32.0,27.8,23.4,24.4,22.8,20.1,96,76,49,1011.3,1009.4,1006.9,19.1,12.2,1.5,0.0
2021-02-23,32.4,28.6,24.7,24.0,23.0,21.5,94,73,53,1011.7,1009.8,1008.0,16.6,11.0,3.3,0.6
2021-02-24,32.0,28.6,25.8,25.0,24.0,22.4,88,76,58,1011.6,1009.6,1006.8,15.6,11.1,4.9,0.4
2021-02-25,31.4,28.6,26.0,25.3,24.7,23.6,94,80,64,1011.4,1008.8,1006.8,23.2,14.6,7.2,0.8
2021-02-26,31.3,28.6,26.9,25.1,24.3,22.9,86,78,62,1011.0,1008.5,1005.8,21.0,12.6,2.6,1.0
2021-02-27,30.3,28.0,25.7,24.7,23.9,23.0,91,79,66,1010.5,1007.9,1005.5,16.0,10.1,2.7,0.6
2021-02-28,32.7,28.5,24.9,24.8,23.8,20.9,94,77,50,1009.2,1006.6,1004.2,18.4,11.1,4.1,0.0
2021-03-01,32.5,29.0,26.5,25.4,24.8,23.5,91,79,60,1008.6,1006.5,1004.5,19.7,13.0,5.2,0.8
2021-03-02,32.5,29.2,27.0,26.1,25.2,23.4,94,80,60,1009.1,1007.1,1004.8,20.4,12.3,6.7,0.5
2021-03-03,33.0,29.4,27.0,25.8,25.0,22.9,92,78,55,1009.0,1007.1,1005.1,20.1,11.9,4.7,0.3
2021-03-04,32.9,29.4,27.8,26.1,25.3,23.7,90,79,59,1009.7,1007.0,1004.9,20.9,14.0,8.4,1.4
2021-03-05,32.2,29.3,27.3,26.0,25.2,24.1,89,79,62,1009.6,1007.3,1005.3,22.2,15.7,9.8,1.5
2021-03-06,32.0,29.0,26.5,25.7,25.1,24.2,89,80,64,1011.5,1009.2,1007.4,19.6,15.2,10.2,1.9
2021-03-07,31.4,28.7,26.9,25.9,25.3,24.8,89,82,68,1012.3,1009.4,1006.3,20.1,14.9,7.9,1.4
2021-03-08,32.2,28.8,26.6,25.6,25.1,24.5,92,81,64,1010.1,1008.1,1005.8,20.8,15.2,6.4,0.8
2021-03-09,31.4,28.8,27.3,25.6,24.9,24.0,90,80,65,1009.1,1007.3,1005.7,20.2,14.5,8.6,0.9
2021-03-10,31.3,28.4,26.4,25.1,24.7,24.1,90,81,66,1009.5,1007.4,1005.3,25.0,16.4,10.1,1.7
2021-03-11,30.7,28.2,25.9,24.9,24.5,23.9,93,81,68,1009.2,1007.3,1004.8,23.1,14.3,5.8,1.2
2021-03-12,32.1,28.6,26.3,24.8,24.4,23.2,90,79,59,1009.7,1007.2,1004.4,20.5,13.1,4.3,1.2
2021-03-13,32.2,27.8,25.2,25.3,24.6,23.2,93,83,59,1010.8,1008.1,1006.0,17.9,11.7,3.1,17.0
2021-03-14,30.2,27.8,26.2,25.4,24.5,23.5,92,83,67,1011.4,1009.4,1007.4,21.0,13.7,4.0,0.3
2021-03-15,31.5,28.2,25.8,24.4,23.8,23.4,89,78,64,1010.5,1008.1,1006.1,20.2,11.8,4.2,0.0
2021-03-16,31.8,29.0,27.4,24.4,23.5,22.7,81,73,60,1009.8,1007.8,1005.5,19.7,14.8,7.8,0.0
2021-03-17,28.4,27.0,25.3,24.6,24.2,23.6,92,85,79,1010.9,1008.5,1006.7,17.6,13.1,5.4,5.7
2021-03-18,29.5,26.9,25.4,24.7,24.1,23.4,93,84,70,1011.3,1008.9,1006.8,18.4,9.7,2.9,4.3
2021-03-19,29.5,26.8,23.6,24.4,23.5,22.5,94,82,70,1010.5,1008.6,1007.1,14.7,7.6,2.6,0.0
2021-03-20,30.2,27.4,25.0,24.6,23.6,22.7,91,80,64,1010.4,1008.5,1006.3,15.0,8.3,2.3,0.0
2021-03-21,30.8,28.2,26.0,24.5,24.0,23.5,90,78,65,1010.4,1007.9,1005.0,19.5,11.5,4.0,0.2
2021-03-22,30.1,27.6,26.7,25.0,24.6,24.3,89,84,72,1010.6,1007.7,1006.0,20.9,15.6,11.5,9.5
2021-03-23,27.5,26.1,25.1,24.5,23.9,22.9,93,88,83,1013.1,1009.8,1007.4,17.8,11.6,3.3,18.9
2021-03-24,30.4,26.5,23.5,25.0,23.8,22.1,95,86,68,1013.1,1010.8,1008.5,18.8,9.2,3.9,1.6
2021-03-25,29.7,27.4,26.3,24.3,23.7,22.5,88,81,66,1013.4,1010.8,1008.8,18.1,13.2,6.4,1.5
2021-03-26,30.7,27.5,24.1,24.8,24.2,23.3,96,83,69,1011.5,1008.9,1006.6,18.4,9.9,2.7,0.0
2021-03-27,30.4,28.1,26.4,25.2,24.6,24.0,89,81,68,1011.6,1009.1,1006.9,15.3,10.1,4.7,0.9
2021-03-28,31.1,28.0,25.9,25.8,24.8,24.2,94,83,68,1011.3,1009.0,1007.3,17.6,11.1,3.1,0.7
2021-03-29,31.9,27.9,24.8,25.0,24.3,22.1,97,82,56,1011.3,1009.2,1007.3,21.1,11.1,1.8,0.0
2021-03-30,32.1,28.2,25.2,25.1,24.2,22.9,96,80,60,1011.0,1008.6,1006.7,19.9,10.5,2.0,0.6
2021-03-31,31.8,28.8,26.9,25.5,24.7,23.7,91,79,62,1010.1,1007.9,1005.7,18.8,12.2,3.7,1.0
2021-04-01,31.5,28.5,26.9,25.5,25.0,24.5,88,82,68,1011.2,1008.6,1007.0,17.5,11.3,3.7,1.1
2021-04-02,31.2,28.6,26.7,25.8,25.1,24.2,93,82,68,1011.3,1009.1,1007.4,18.6,11.6,4.3,1.1
2021-04-03,30.4,28.3,26.9,25.3,24.9,24.3,91,82,72,1011.2,1008.8,1007.0,16.1,10.4,3.6,1.4
2021-04-04,31.8,29.2,27.5,25.4,24.6,23.7,87,77,63,1010.5,1008.5,1006.7,17.4,13.8,6.3,1.3
2021-04-05,32.0,29.1,27.7,25.6,24.8,23.6,88,78,61,1010.7,1008.6,1006.9,21.3,16.0,8.8,1.2
2021-04-06,32.2,29.3,27.5,25.6,24.7,23.6,88,77,61,1010.5,1008.5,1006.4,20.5,14.9,6.3,0.4
2021-04-07,32.4,29.4,27.5,25.7,25.1,23.7,90,78,60,1010.8,1008.5,1006.5,16.9,14.2,8.4,1.0
2021-04-08,31.7,29.2,27.8,26.0,25.1,24.2,88,79,65,1010.8,1008.6,1006.7,21.7,15.3,9.5,1.6
2021-04-09,32.0,28.9,27.4,25.7,24.7,22.8,89,79,59,1010.4,1007.9,1006.0,21.1,14.0,8.4,1.0
2021-04-10,30.9,28.3,25.9,25.3,24.6,23.4,93,81,65,1009.1,1007.1,1005.4,18.1,11.2,3.8,0.3
2021-04-11,31.2,28.4,25.9,25.4,24.5,23.5,94,80,64,1010.8,1007.8,1005.8,17.3,11.7,6.7,0.0
2021-04-12,32.7,28.9,26.2,25.3,24.6,22.8,93,78,59,1011.3,1009.2,1006.8,19.5,10.6,3.7,0.1
2021-04-13,32.0,29.2,27.4,25.7,24.4,22.9,90,76,60,1012.5,1010.3,1008.2,16.3,11.9,7.4,0.3
2021-04-14,32.5,29.1,27.2,25.0,24.2,22.7,88,75,57,1011.9,1009.7,1007.8,20.5,14.8,9.7,0.2
2021-04-15,33.1,29.2,26.7,24.9,23.7,21.8,90,74,54,1011.0,1008.6,1006.1,18.8,11.5,2.9,0.1
2021-04-16,32.3,28.9,27.2,24.3,23.5,22.5,83,73,57,1010.0,1007.8,1006.1,22.9,15.0,10.2,2.3
2021-04-17,30.9,28.5,26.4,24.8,24.3,22.8,89,79,62,1011.6,1008.2,1006.4,19.3,12.8,6.7,2.8
2021-04-18,30.9,26.6,24.0,25.4,24.3,22.7,94,87,69,1011.7,1009.8,1008.3,10.6,7.5,4.3,8.8
2021-04-19,30.7,27.3,23.8,24.6,23.6,22.8,96,81,63,1011.1,1009.5,1008.3,15.2,9.1,3.3,0.3
2021-04-20,31.2,28.1,25.6,25.1,24.5,24.0,93,82,66,1010.4,1008.6,1006.6,22.7,12.6,5.9,0.8
2021-04-21,31.7,28.8,26.5,25.1,24.4,23.2,91,78,61,1010.8,1008.6,1006.5,17.6,11.5,6.6,0.2
2021-04-22,32.1,28.9,26.1,25.2,24.5,22.3,94,78,56,1011.1,1008.9,1006.1,16.3,10.1,3.8,0.6
2021-04-23,32.5,29.0,25.8,25.4,24.3,22.7,93,77,57,1010.4,1008.7,1005.9,18.1,12.1,5.3,1.8
2021-04-24,31.5,29.1,27.6,24.9,24.3,23.1,84,76,61,1010.7,1008.6,1006.6,22.6,15.7,6.6,3.3
2021-04-25,31.3,28.8,27.1,24.8,24.1,23.1,87,76,62,1011.0,1008.6,1006.2,17.9,11.4,4.7,0.3
2021-04-26,32.5,29.4,27.2,25.0,24.2,23.1,86,75,59,1010.7,1008.5,1005.6,15.8,11.5,5.9,0.1
2021-04-27,31.9,29.5,27.8,25.2,24.3,23.5,86,74,61,1009.5,1007.2,1005.4,21.0,15.4,8.7,0.5
2021-04-28,31.2,28.3,26.8,25.0,23.9,22.7,85,77,64,1009.9,1008.2,1006.5,16.2,11.7,5.8,0.7
2021-04-29,31.2,27.8,24.5,24.5,23.5,22.7,93,78,61,1010.5,1008.6,1006.8,16.5,9.9,4.1,0.0
2021-04-30,32.4,29.1,27.0,24.7,23.8,21.8,86,74,54,1010.1,1008.3,1006.5,18.3,11.8,6.3,0.2
2021-05-01,33.0,29.3,26.7,24.7,24.0,22.5,88,74,54,1010.1,1008.2,1006.7,19.8,13.0,5.8,0.5
2021-05-02,32.8,29.8,27.8,24.8,23.9,22.6,82,72,55,1009.8,1007.9,1006.1,19.7,14.7,10.7,0.0
2021-05-03,30.9,28.1,26.8,25.0,24.3,23.8,88,80,67,1010.6,1008.4,1006.4,22.6,16.2,10.4,2.1
2021-05-04,29.1,27.3,26.2,24.7,24.3,23.5,90,84,74,1011.0,1009.1,1007.3,19.4,10.5,4.2,2.0
2021-05-05,30.9,28.0,25.4,25.4,24.2,23.4,93,81,65,1011.0,1008.9,1006.9,19.9,12.1,3.5,0.8
2021-05-06,28.7,27.3,25.8,24.4,23.8,23.2,90,81,72,1012.8,1010.6,1009.0,18.4,14.7,6.4,0.8
2021-05-07,30.1,27.7,25.4,24.5,24.0,23.4,92,81,68,1013.8,1011.8,1009.1,21.4,11.3,3.8,1.1
2021-05-08,29.7,26.8,24.2,24.3,23.4,22.4,95,82,67,1014.1,1012.3,1010.2,20.4,12.8,4.0,1.7
2021-05-09,28.4,26.4,24.8,23.7,22.7,21.1,92,81,66,1014.5,1011.9,1009.4,8.7,6.0,3.4,1.1
2021-05-10,30.6,27.6,24.9,24.1,23.4,22.8,95,79,63,1014.1,1011.5,1009.2,14.0,8.8,2.9,0.4
2021-05-11,30.9,28.0,25.4,24.3,23.6,22.9,93,78,63,1013.5,1011.1,1009.2,18.6,11.2,2.8,0.8
2021-05-12,31.0,28.4,26.5,24.0,23.4,22.6,85,75,61,1012.7,1010.9,1009.4,19.3,13.9,7.6,1.3
2021-05-13,31.5,28.3,25.9,24.2,23.4,22.5,88,75,61,1012.2,1010.1,1008.1,20.8,11.6,3.8,0.9
2021-05-14,31.1,28.2,25.8,25.0,24.2,23.4,93,80,64,1011.2,1009.4,1008.0,14.7,8.7,2.3,1.5
2021-05-15,32.0,28.8,26.6,24.9,24.2,23.1,90,77,60,1011.3,1009.4,1007.3,16.3,10.4,4.8,0.6
2021-05-16,31.3,28.2,25.4,24.9,24.0,23.3,93,79,63,1011.2,1009.5,1007.5,16.6,10.7,3.4,1.2
2021-05-17,30.8,28.3,26.8,24.8,24.3,23.8,87,79,66,1011.5,1009.9,1008.4,15.8,11.3,6.1,1.2
2021-05-18,30.3,28.1,26.8,25.0,24.4,23.0,89,81,65,1012.9,1010.9,1009.4,14.9,10.6,4.8,6.0
2021-05-19,31.5,28.2,25.4,25.0,24.0,22.8,94,79,60,1012.9,1011.0,1008.8,18.8,10.9,2.0,2.1
2021-05-20,31.0,27.8,26.5,24.6,24.1,23.5,89,80,67,1012.8,1011.4,1010.0,15.1,11.9,5.1,3.6
2021-05-21,30.6,27.9,25.6,25.0,24.2,23.3,93,81,65,1013.2,1011.3,1009.6,17.7,10.8,3.7,1.0
2021-05-22,30.5,27.4,25.8,24.5,24.0,23.1,91,82,65,1013.3,1011.9,1010.4,18.1,8.7,2.2,1.2
2021-05-23,30.9,27.6,24.5,24.6,23.9,23.2,97,81,66,1013.7,1011.6,1009.6,15.2,7.4,0.0,0.0
2021-05-24,31.5,28.5,25.9,24.7,24.0,22.7,92,77,62,1012.8,1011.0,1008.7,16.0,10.4,3.7,0.0
2021-05-25,31.6,28.9,27.3,25.2,24.3,23.2,88,77,61,1012.6,1010.5,1008.3,18.4,14.1,10.1,0.8
2021-05-26,31.7,28.7,26.8,24.7,24.2,23.5,87,77,62,1012.6,1010.6,1008.5,22.7,15.8,9.1,1.5
2021-05-27,30.5,28.2,26.4,25.1,24.5,24.1,91,81,69,1012.3,1010.4,1008.5,19.5,13.5,7.2,1.9
2021-05-28,30.5,28.1,26.1,25.1,24.5,23.9,90,81,70,1012.2,1010.1,1008.0,15.3,9.3,3.9,1.0
2021-05-29,30.2,28.2,26.9,25.1,24.7,24.1,89,82,70,1011.6,1009.8,1008.0,13.8,8.5,4.7,1.3
2021-05-30,29.7,28.0,26.6,25.6,24.9,24.3,93,84,74,1010.6,1008.7,1007.3,16.0,9.6,3.6,2.2
2021-05-31,30.7,27.7,26.0,25.2,24.6,24.1,92,83,71,1011.4,1009.5,1008.2,21.4,13.8,7.3,2.0
2021-06-01,29.6,26.9,25.8,24.6,24.2,23.4,92,85,72,1011.2,1009.9,1007.8,14.8,8.1,2.6,3.1
2021-06-02,30.2,27.5,25.4,24.7,24.3,23.9,96,83,69,1012.4,1010.6,1008.6,13.3,7.1,1.8,1.5
2021-06-03,31.0,28.3,26.4,24.9,24.3,23.3,89,79,65,1012.2,1010.6,1008.8,18.0,10.7,4.8,0.0
2021-06-04,28.8,26.9,25.4,24.9,24.4,23.8,94,86,78,1012.7,1010.7,1008.8,13.6,9.3,3.6,9.2
2021-06-05,28.0,26.2,25.1,24.5,23.8,22.9,95,87,74,1013.1,1011.0,1009.0,13.6,6.4,0.0,4.8
2021-06-06,29.9,26.7,24.1,24.5,23.5,22.1,98,84,64,1012.0,1010.3,1008.9,15.4,8.0,1.5,1.0
2021-06-07,30.1,27.6,25.9,24.4,23.6,22.7,89,79,65,1011.8,1010.0,1008.2,14.9,7.8,1.8,0.7
2021-06-08,29.9,26.8,25.2,24.7,24.3,23.9,93,86,72,1011.8,1010.1,1008.1,13.3,7.2,2.3,2.5
2021-06-09,30.1,26.8,24.4,24.7,23.8,22.8,94,84,70,1011.8,1010.2,1009.1,17.9,8.3,2.8,1.3
2021-06-10,29.3,27.0,25.0,24.9,24.2,23.3,98,85,71,1011.2,1009.5,1007.6,12.1,7.1,2.6,2.5
2021-06-11,31.2,27.2,25.1,24.4,23.8,22.8,92,82,61,1011.1,1009.5,1008.5,18.1,10.5,3.9,2.4
2021-06-12,29.4,27.4,25.4,24.9,24.4,24.1,94,84,74,1013.6,1011.6,1010.3,17.1,7.0,0.7,0.6
2021-06-13,30.0,27.1,24.0,24.6,23.8,23.2,96,82,68,1013.3,1011.6,1009.6,19.0,8.9,1.1,0.4
2021-06-14,31.0,28.3,26.5,24.7,23.3,20.9,89,75,55,1013.5,1011.5,1009.6,15.0,10.8,5.8,0.2
2021-06-15,31.5,28.6,26.6,25.0,24.3,23.2,89,78,62,1012.6,1011.3,1010.0,21.1,13.7,6.8,1.4
2021-06-16,31.3,27.6,24.9,25.0,23.9,22.1,95,81,63,1013.1,1011.3,1010.3,23.8,12.0,4.1,11.6
2021-06-17,30.3,26.9,24.6,24.5,23.7,22.7,95,84,66,1015.2,1013.1,1011.6,12.6,8.7,1.8,6.4
2021-06-18,29.6,27.0,24.3,25.1,23.9,23.2,95,84,73,1014.3,1012.8,1011.1,15.3,9.7,1.1,7.0
2021-06-19,29.7,27.2,24.9,24.3,23.8,22.5,93,82,66,1013.9,1012.2,1010.3,16.8,9.2,2.0,4.5
2021-06-20,27.1,25.6,24.5,24.2,23.6,23.0,93,89,82,1014.5,1012.7,1011.3,11.5,7.6,1.5,20.3
2021-06-21,27.4,25.3,23.4,24.2,23.2,22.1,95,88,77,1015.2,1013.2,1011.9,15.5,9.7,3.6,25.6
2021-06-22,29.4,26.0,23.4,23.9,22.8,21.4,92,83,67,1013.7,1012.0,1010.1,17.3,9.9,6.1,6.2
2021-06-23,27.3,25.3,23.9,24.2,23.3,22.9,94,89,80,1013.6,1011.7,1009.7,16.7,8.2,1.8,17.5
2021-06-24,27.9,25.6,24.2,24.8,23.7,23.1,95,89,81,1013.6,1011.7,1009.8,12.6,5.9,1.1,8.6
2021-06-25,29.6,26.6,24.4,25.6,23.8,23.1,93,85,69,1013.6,1011.3,1008.9,15.9,7.4,2.6,2.4
2021-06-26,26.6,25.0,23.2,24.4,23.2,22.4,96,90,81,1013.6,1011.0,1009.0,13.7,8.6,3.7,20.3
2021-06-27,28.0,25.3,22.9,23.8,23.0,22.1,98,87,74,1012.7,1010.6,1009.1,12.2,6.8,2.3,0.4
2021-06-28,28.9,26.0,23.8,24.2,23.3,22.4,93,86,70,1014.7,1012.3,1010.6,14.3,7.7,3.9,4.9
2021-06-29,28.5,26.3,24.9,25.1,23.7,22.8,92,86,72,1014.8,1013.5,1012.1,15.9,9.4,4.7,7.0
2021-06-30,28.6,26.1,24.5,24.8,23.7,22.8,94,87,73,1014.6,1013.3,1012.1,15.3,8.5,3.7,5.3
2021-07-01,29.0,26.2,24.5,25.4,23.7,23.3,94,86,73,1015.1,1013.0,1011.2,13.6,8.2,3.2,3.7
2021-07-02,28.1,25.9,23.9,25.1,23.6,22.8,94,88,77,1014.2,1012.5,1010.8,21.9,9.8,4.5,19.3
2021-07-03,27.3,25.1,24.1,24.7,23.4,21.9,95,90,84,1015.0,1012.8,1011.4,12.9,8.5,3.3,31.6
2021-07-04,28.7,25.2,22.4,23.6,22.0,19.4,93,83,68,1015.0,1013.6,1012.1,12.3,8.9,4.1,7.8
2021-07-05,29.5,26.4,23.9,23.8,23.2,22.4,92,83,68,1015.2,1013.7,1011.6,16.6,10.8,5.6,0.8
2021-07-06,29.1,26.8,25.2,23.9,23.4,22.7,90,82,69,1014.7,1012.7,1010.4,18.0,11.3,5.1,2.1
2021-07-07,28.4,26.4,25.0,24.2,23.4,22.8,91,84,72,1013.5,1011.2,1008.8,19.9,13.4,4.4,3.1
2021-07-08,27.3,25.8,24.9,24.7,23.5,23.0,91,87,83,1014.4,1012.9,1011.5,16.4,12.8,9.8,2.7
2021-07-09,26.4,25.1,23.9,24.1,23.0,22.4,93,88,81,1015.5,1013.4,1011.6,16.6,11.8,7.5,11.0
2021-07-10,27.6,25.5,23.5,24.7,22.7,22.2,95,85,73,1015.5,1013.2,1010.9,15.8,8.9,3.7,2.2
2021-07-11,28.6,25.7,23.6,23.1,22.5,22.2,92,83,69,1015.2,1013.3,1011.7,18.3,10.5,4.8,2.0
2021-07-12,28.2,26.1,24.2,23.3,22.9,22.5,92,83,72,1015.3,1013.7,1011.7,18.8,11.5,5.5,3.1
2021-07-13,28.8,26.1,23.7,23.3,22.8,22.0,95,83,67,1014.8,1012.8,1010.7,20.6,12.6,6.3,0.8
2021-07-14,27.1,25.8,24.4,24.2,23.0,22.4,91,85,76,1014.3,1012.4,1010.6,20.5,13.9,9.5,1.3
2021-07-15,28.2,25.9,24.5,24.0,23.1,22.5,90,84,75,1013.2,1011.6,1009.9,19.5,13.1,8.0,4.4
2021-07-16,25.3,24.7,24.2,24.2,23.0,22.2,95,90,85,1013.9,1012.1,1010.6,23.0,12.6,7.6,76.2
2021-07-17,27.7,25.7,24.2,23.8,23.1,22.7,94,85,76,1015.0,1013.5,1012.1,17.8,11.3,3.3,2.5
2021-07-18,27.9,25.7,24.2,23.7,22.9,22.5,94,85,73,1015.2,1013.2,1011.3,19.1,11.7,5.5,0.7
2021-07-19,27.7,25.8,24.5,23.7,22.8,22.3,89,84,76,1014.6,1012.7,1011.0,21.1,14.5,9.2,1.7
2021-07-20,27.8,25.7,24.3,23.8,22.7,21.9,88,84,76,1015.6,1013.7,1012.0,20.9,14.2,10.6,3.2
2021-07-21,28.1,25.8,24.6,23.0,22.4,21.7,89,82,69,1017.1,1015.1,1013.5,19.6,14.0,9.8,3.5
2021-07-22,28.2,25.8,23.8,22.8,22.2,21.5,92,81,67,1017.3,1015.4,1013.4,19.3,12.5,3.4,0.6
2021-07-23,28.5,25.8,24.4,22.8,22.3,22.0,90,81,68,1016.5,1014.4,1012.2,18.2,14.1,9.4,0.6
2021-07-24,28.0,25.7,24.0,22.9,22.3,21.8,92,81,69,1015.2,1013.5,1011.9,19.6,13.4,6.5,1.1
2021-07-25,28.2,25.9,24.4,22.6,22.0,21.5,89,79,67,1015.0,1013.0,1011.2,21.4,14.9,7.4,0.5
2021-07-26,27.6,25.8,24.5,22.2,21.6,21.2,86,78,68,1014.1,1012.7,1011.2,25.6,16.9,7.4,1.0
2021-07-27,28.1,26.1,24.7,21.9,21.2,20.2,82,75,63,1014.3,1012.5,1010.8,23.6,17.9,11.7,0.3
